TEAMRESULT,A_PCT,A_RPI,A_PCT_NC,A_RPI_NC,A_RANK_NC,A_PCT_C,A_RPI_C,A_RANK_C,A_ROAD,A_NC,A_OPP,A_WIN_F,A_LOST_F,A_WL_1_25,A_WL_26_50,A_WL_51_100,A_WL_101_200,A_WL_201,A_ND1,B_PCT,B_RPI,B_PCT_NC,B_RPI_NC,B_RANK_NC,B_PCT_C,B_RPI_C,B_RANK_C,B_ROAD,B_NC,B_OPP,B_WIN_F,B_LOST_F,B_WL_1_25,B_WL_26_50,B_WL_51_100,B_WL_101_200,B_WL_201,B_ND1,PLAYIN_FLAG,RD1_WIN,RD2_WIN,RD3_WIN,RD4_WIN,RD5_WIN,RD6_WIN,RD7_WIN,TEAM_RATING,TEAM_SEED,PLAYIN_FLAG_1,RD1_WIN_1,RD2_WIN_1,RD3_WIN_1,RD4_WIN_1,RD5_WIN_1,RD6_WIN_1,RD7_WIN_1,TEAM_RATING_1,TEAM_SEED_1
0,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.871,0.6565,0.8462,0.6409,6,0.8889,0.667,3,0.833333,0.666667,105,118,14,0.25,0.875,1,1,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.96293972,0.76701243,0.47647829,0.22409316,0.13306882,0.06422666,91.29,2
0,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.8667,0.6454,1,0.6514,3,0.7778,0.6431,9,0.727273,1,110,118,59,0.666667,0.875,0.75,0.909091,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.94127341,0.59532198,0.29417482,0.09856106,0.04215533,0.0181018,87.73,2
0,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.7097,0.5835,0.9231,0.5946,36,0.5556,0.5829,57,0.636364,0.666667,130,160,56,0.333333,0.5,1,0.7,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.62200871,0.0616355,0.02023095,0.0082972,0.00234695,0.00069644,82.48,9
1,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.7742,0.6187,0.9231,0.6184,18,0.6667,0.6207,21,0.5,0.666667,120,141,50,0.333333,0.75,0.8,0.909091,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.8419116,0.51862565,0.24470148,0.12956658,0.05802096,0.02684345,88.68,5
1,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.7097,0.5866,0.7692,0.5641,73,0.6667,0.6028,34,0.5,1,139,175,52,0.25,0.5,0.571429,0.75,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.60648609,0.18259449,0.08393883,0.03188932,0.00931018,0.00305516,83.7,9
0,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.8,0.6417,0.9167,0.6191,16,0.7222,0.6555,5,0.545455,1,98,104,75,0.666667,1,0.857143,0.625,1,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.85764429,0.3619327,0.14119841,0.04926454,0.02537413,0.010445,87.05,3
1,0.7,0.5831,0.9167,0.5867,45,0.5556,0.5849,51,0.5,0.75,126,165,35,0.166667,0.6,0.666667,0.888889,1,0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0,1,0.66939449,0.14723674,0.06305958,0.02494155,0.00841967,0.00304313,84.17,9,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10
0,0.7812,0.5828,0.6364,0.5556,85,0.8571,0.5834,56,0.818182,0.857143,165,198,44,0,0.333333,0.8,0.8,1,1,0.7742,0.6016,0.9231,0.5876,44,0.6667,0.6135,24,0.5,0.666667,117,141,35,0.25,0.5,1,0.666667,1,0,0,1,0.60181899,0.30534,0.09376385,0.03161595,0.01166896,0.00455993,85.96,11,0,1,0.5143169,0.32042143,0.14781034,0.06042232,0.03637168,0.01783296,89.04,6
1,0.7812,0.5828,0.6364,0.5556,85,0.8571,0.5834,56,0.818182,0.857143,165,198,44,0,0.333333,0.8,0.8,1,1,0.6774,0.5771,0.7692,0.5707,64,0.6111,0.5836,55,0.6,0.25,130,170,45,0.5,0.2,0.428571,1,1,0,0,1,0.60181899,0.30534,0.09376385,0.03161595,0.01166896,0.00455993,85.96,11,0,1,0.63662767,0.09951278,0.0528118,0.0208424,0.009286,0.00327233,85.32,9
0,0.7812,0.5828,0.6364,0.5556,85,0.8571,0.5834,56,0.818182,0.857143,165,198,44,0,0.333333,0.8,0.8,1,1,0.7742,0.611,0.8462,0.6223,15,0.7222,0.6044,32,0.5,0.666667,117,128,80,1,1,0.538462,0.857143,1,0,0,1,0.60181899,0.30534,0.09376385,0.03161595,0.01166896,0.00455993,85.96,11,0,1,0.88231513,0.5494919,0.24167014,0.12413686,0.05241442,0.02375483,86.82,3
0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.6364,0.565,0.5833,0.5679,70,0.6667,0.544,97,0.428571,0.833333,159,165,150,1,0.666667,0.666667,0.454545,0.727273,1,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.29989084,0.09516434,0.02507946,0.0084253,0.00185985,0.00047572,80.24,11
1,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.6364,0.565,0.5833,0.5679,70,0.6667,0.544,97,0.428571,0.833333,159,165,150,1,0.666667,0.666667,0.454545,0.727273,1,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.29989084,0.09516434,0.02507946,0.0084253,0.00185985,0.00047572,80.24,11
0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.7333,0.5929,0.8333,0.5691,68,0.6667,0.613,25,0.636364,0.666667,128,158,44,0.25,0.6,0.5,1,1,0,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.39818101,0.1714058,0.05331916,0.01819683,0.00630266,0.00232979,84.46,6
1,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.7667,0.6358,0.8333,0.63,10,0.7222,0.6407,12,0.5,0.75,91,110,27,0.428571,0.75,0.875,1,1,1,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.87009917,0.4955672,0.15469945,0.05296992,0.02032035,0.00821315,86.64,3
0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.6562,0.5856,0.8462,0.6001,35,0.5263,0.579,60,0.3,0.5,106,142,37,0.142857,0.8,0.5,1,1,0,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.37799129,0.02681753,0.00601826,0.00180312,0.00052577,0.00016033,81.4,8
0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.7,0.6065,0.75,0.5747,61,0.6667,0.6283,16,0.545455,0.5,114,146,38,0.444444,0.333333,0.75,0.857143,1,0,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,0,1,0.72194021,0.18532737,0.09020343,0.03229494,0.01590512,0.00623653,85.91,7
0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11
1,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.7188,0.6154,0.8462,0.6308,8,0.6316,0.6113,27,0.555556,0.6,89,110,37,0.444444,0.5,0.8,0.909091,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.84597916,0.54298653,0.26249249,0.12109972,0.04355837,0.01716773,87.33,4
1,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.5938,0.5671,0.7692,0.5772,56,0.4737,0.5633,75,0.272727,0.75,107,139,59,0.285714,0.333333,0.8,0.714286,0.857143,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.47644216,0.09734414,0.04430409,0.01255474,0.00359924,0.00112681,82.69,10
0,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.8065,0.6357,0.8462,0.6286,11,0.7778,0.6425,10,0.545455,1,101,119,28,0.428571,0.5,0.888889,1,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.98853534,0.90950657,0.60925768,0.43642396,0.25887628,0.14958335,93.94,1
0,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.8,0.6575,0.9167,0.6594,2,0.7222,0.6557,4,0.454545,1,92,102,52,0.777778,1,0.555556,1,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.98257765,0.80380925,0.51767831,0.30355732,0.17223795,0.0981694,92.46,1
0,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.8,0.6417,0.9167,0.6191,16,0.7222,0.6555,5,0.545455,1,98,104,75,0.666667,1,0.857143,0.625,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.85764429,0.3619327,0.14119841,0.04926454,0.02537413,0.010445,87.05,3
1,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.6667,0.5874,0.75,0.5747,60,0.6111,0.5963,41,0.5,0.25,113,149,42,0.5,0,0.375,1,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.65620848,0.22387739,0.10096272,0.02641704,0.00934835,0.00338949,84.36,6
1,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.5938,0.5671,0.7692,0.5772,56,0.4737,0.5633,75,0.272727,0.75,107,139,59,0.285714,0.333333,0.8,0.714286,0.857143,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.47644216,0.09734414,0.04430409,0.01255474,0.00359924,0.00112681,82.69,10
0,0.6667,0.5826,0.9091,0.5805,51,0.5263,0.5871,47,0.333333,1,109,141,46,0.142857,1,0.777778,0.75,1,1,0.7742,0.6187,0.9231,0.6184,18,0.6667,0.6207,21,0.5,0.666667,120,141,50,0.333333,0.75,0.8,0.909091,1,0,0,1,0.37116453,0.12546356,0.04765302,0.01173387,0.00353829,0.00111194,82.29,10,0,1,0.8419116,0.51862565,0.24470148,0.12956658,0.05802096,0.02684345,88.68,5
1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.7097,0.5866,0.7692,0.5641,73,0.6667,0.6028,34,0.5,1,139,175,52,0.25,0.5,0.571429,0.75,1,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.60648609,0.18259449,0.08393883,0.03188932,0.00931018,0.00305516,83.7,9
1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10
0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6774,0.5771,0.7692,0.5707,64,0.6111,0.5836,55,0.6,0.25,130,170,45,0.5,0.2,0.428571,1,1,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.63662767,0.09951278,0.0528118,0.0208424,0.009286,0.00327233,85.32,9
0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10
1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6774,0.5771,0.7692,0.5707,64,0.6111,0.5836,55,0.6,0.25,130,170,45,0.5,0.2,0.428571,1,1,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.63662767,0.09951278,0.0528118,0.0208424,0.009286,0.00327233,85.32,9
0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.7097,0.5866,0.7692,0.5641,73,0.6667,0.6028,34,0.5,1,139,175,52,0.25,0.5,0.571429,0.75,1,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.60648609,0.18259449,0.08393883,0.03188932,0.00931018,0.00305516,83.7,9
0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6207,0.5961,0.8,0.6003,34,0.5263,0.597,40,0.333333,1,88,117,42,0.375,0.6,0.625,0.666667,1,1,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.26556296,0.02682859,0.00814584,0.00234282,0.00034214,6.00E-05,77.63,7
1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.6875,0.5583,0.3333,0.4798,200,0.8261,0.5631,76,0.6,0.5,179,219,91,0,0,0.4,0.571429,0.941176,0,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.15929771,0.03193922,0.0050085,0.00106553,0.00021028,4.72E-05,78.22,13
0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.8621,0.5808,0.8889,0.5867,46,0.85,0.5775,62,0.75,1,203,208,173,0,0.666667,1,0.875,0.875,1,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,0,1,0.1580884,0.04770128,0.00826443,0.00191855,0.00048245,0.00013448,78.9,12
1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0.7419,0.5827,0.5455,0.5606,77,0.85,0.584,53,0.75,0.2,155,188,60,0.5,0,0.5,0.888889,1,1,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11,1,0.51707412,0.24479242,0.14752607,0.0671952,0.02713744,0.01567718,0.00733255,86.59,11
1,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.7419,0.621,0.7692,0.6189,17,0.7222,0.6221,19,0.363636,0.666667,105,114,82,0.5,0,0.769231,0.7,1,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.92530662,0.61058029,0.25123833,0.15873487,0.08473556,0.0444333,90.69,4
1,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.7742,0.611,0.8462,0.6223,15,0.7222,0.6044,32,0.5,0.666667,117,128,80,1,1,0.538462,0.857143,1,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.88231513,0.5494919,0.24167014,0.12413686,0.05241442,0.02375483,86.82,3
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.6452,0.6061,0.6923,0.5743,62,0.6111,0.6291,15,0.5,0.25,82,103,44,0.5,0.5,0.7,0.75,1,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.70010916,0.32721314,0.12683644,0.05881695,0.02138579,0.00850876,84.66,6
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.7419,0.621,0.7692,0.6189,17,0.7222,0.6221,19,0.363636,0.666667,105,114,82,0.5,0,0.769231,0.7,1,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.92530662,0.61058029,0.25123833,0.15873487,0.08473556,0.0444333,90.69,4
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.7742,0.6187,0.9231,0.6184,18,0.6667,0.6207,21,0.5,0.666667,120,141,50,0.333333,0.75,0.8,0.909091,1,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.8419116,0.51862565,0.24470148,0.12956658,0.05802096,0.02684345,88.68,5
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.8,0.6121,0.8333,0.628,12,0.7778,0.6012,35,0.8,0.666667,120,131,75,0.5,0.5,0.857143,0.916667,0.8,0,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.52355784,0.11287306,0.05315441,0.01567429,0.00449066,0.00140508,82.37,7
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.6667,0.5997,0.8333,0.6125,21,0.5556,0.6067,30,0.545455,0,100,145,12,0.25,0.5,1,1,1,1,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.61274924,0.27071246,0.13099527,0.060489,0.02387947,0.01020742,85.47,5
0,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.8667,0.6713,0.9167,0.6463,5,0.8333,0.688,1,0.7,0.666667,85,90,53,0.7,1,1,0.857143,1,1,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.99027066,0.86031066,0.67910561,0.45072058,0.31964453,0.19098271,94.46,1
1,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.7931,0.5683,0.6364,0.6031,30,0.8889,0.5555,86,0.6875,0,206,233,102,0,0.5,0.5,0.6,1,1,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.07469338,0.01518218,0.00196437,0.00054641,9.77E-05,1.91E-05,77.09,13
1,0.6129,0.5812,0.6154,0.5653,72,0.6111,0.5924,44,0.25,0.666667,104,137,52,0.25,0,0.625,0.8,1,0,0.4848,0.4899,0.3846,0.4991,173,0.55,0.4642,228,0.4375,0.8,192,248,140,0,0,0.142857,0.375,0.705882,1,1,0.48292588,0.24089068,0.15016678,0.0637222,0.02406272,0.01207092,0.00482823,85.59,11,0,1,0.00972934,0.00089393,9.37E-05,6.61E-06,6.10E-07,4.00E-08,68.83,16
0,0.8621,0.5808,0.8889,0.5867,46,0.85,0.5775,62,0.75,1,203,208,173,0,0.666667,1,0.875,0.875,1,0.6129,0.5918,0.8333,0.6228,14,0.4737,0.5866,50,0.3,0.5,93,126,40,0.272727,0.666667,0.75,0.8,1,0,0,1,0.1580884,0.04770128,0.00826443,0.00191855,0.00048245,0.00013448,78.9,12,0,1,0.33060551,0.04701794,0.01374853,0.00382012,0.00119576,0.00040447,81.27,8
1,0.8621,0.5808,0.8889,0.5867,46,0.85,0.5775,62,0.75,1,203,208,173,0,0.666667,1,0.875,0.875,1,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0,1,0.1580884,0.04770128,0.00826443,0.00191855,0.00048245,0.00013448,78.9,12,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11
1,0.8438,0.5806,0.8182,0.604,27,0.8571,0.5616,79,0.733333,1,193,203,139,0.5,0,1,0.727273,0.933333,1,0.8,0.6121,0.8333,0.628,12,0.7778,0.6012,35,0.8,0.666667,120,131,75,0.5,0.5,0.857143,0.916667,0.8,0,0,1,0.12316657,0.01629048,0.0016262,0.0003633,7.15E-05,1.53E-05,76.6,12,0,1,0.52355784,0.11287306,0.05315441,0.01567429,0.00449066,0.00140508,82.37,7
0,0.8438,0.5806,0.8182,0.604,27,0.8571,0.5616,79,0.733333,1,193,203,139,0.5,0,1,0.727273,0.933333,1,0.6774,0.6128,0.8462,0.6179,19,0.5556,0.6105,29,0.363636,0.75,89,120,23,0.4,0.5,0.8,1,1,0,0,1,0.12316657,0.01629048,0.0016262,0.0003633,7.15E-05,1.53E-05,76.6,12,0,1,0.84070229,0.40173385,0.14743067,0.06397299,0.02509005,0.01033866,86.5,4
0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.871,0.6565,0.8462,0.6409,6,0.8889,0.667,3,0.833333,0.666667,105,118,14,0.25,0.875,1,1,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.96293972,0.76701243,0.47647829,0.22409316,0.13306882,0.06422666,91.29,2
0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.6774,0.5771,0.7692,0.5707,64,0.6111,0.5836,55,0.6,0.25,130,170,45,0.5,0.2,0.428571,1,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.63662767,0.09951278,0.0528118,0.0208424,0.009286,0.00327233,85.32,9
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.6667,0.5817,0.6667,0.5505,91,0.6667,0.6038,33,0.5,0.666667,130,162,67,0.5,0.5,0.5,0.5,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,1,0.46378293,0.15495831,0.03650961,0.01209639,0.00222762,0.0007156,0.00023798,79.93,11
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.7097,0.5866,0.7692,0.5641,73,0.6667,0.6028,34,0.5,1,139,175,52,0.25,0.5,0.571429,0.75,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.60648609,0.18259449,0.08393883,0.03188932,0.00931018,0.00305516,83.7,9
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.6774,0.5771,0.7692,0.5707,64,0.6111,0.5836,55,0.6,0.25,130,170,45,0.5,0.2,0.428571,1,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.63662767,0.09951278,0.0528118,0.0208424,0.009286,0.00327233,85.32,9
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.7097,0.5866,0.7692,0.5641,73,0.6667,0.6028,34,0.5,1,139,175,52,0.25,0.5,0.571429,0.75,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.60648609,0.18259449,0.08393883,0.03188932,0.00931018,0.00305516,83.7,9
0,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.7742,0.5934,0.8462,0.6046,26,0.7222,0.5868,49,0.909091,0.5,135,159,53,0.5,0.25,0.6,0.923077,1,0,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,0,1,0.39351391,0.09322671,0.03568588,0.0112186,0.00263522,0.00071271,81.61,8
1,0.6667,0.5783,0.5,0.5188,148,0.7778,0.6212,20,0.666667,0.25,133,170,60,0.25,0.428571,0.75,0.5,0.923077,0,0.5484,0.481,0.3,0.4658,221,0.6667,0.4702,219,0.529412,0,237,260,208,0,0,0,0.6,0.608696,1,0,1,0.27805979,0.04054921,0.00956073,0.00166625,0.00044736,9.41E-05,78.48,10,1,0.32773963,0.00242482,0.00028391,1.65E-05,1.45E-06,8.00E-08,0,66.72,16
